动画名称,动画url,动画总集数,动画放映时间,动画评分,动画放映类型,动画播放次数,动画原作,动画剧情类型,动画制作公司,动画监督 放学后的Pleiades,http://donghua.dmzj.com/donghua_info/2078.html,7,2011-02-01,4.3,TV,50863,暂无,奇幻,GAINAX,佐伯昭志
洛基,http://donghua.dmzj.com/donghua_info/4858.html,1,2013-01-01,1.0,OVA,39,暂无,搞笑,暂无,暂无
石器时代税务故事,http://donghua.dmzj.com/donghua_info/4855.html,1,2013-01-01,3,OVA,109,暂无,社会,暂无,暂无
争逐,http://donghua.dmzj.com/donghua_info/4859.html,1,2013-01-01,3,OVA,25,暂无,战争,暂无,暂无
洞,http://donghua.dmzj.com/donghua_info/4861.html,1,2013-01-01,3,OVA,18,暂无,奇幻,暂无,暂无
玄门,http://donghua.dmzj.com/donghua_info/4862.html,1,2013-01-01,3,OVA,61,暂无,冒险,暂无,暂无
CatchUp,http://donghua.dmzj.com/donghua_info/4860.html,1,2013-01-01,3,OVA,109,暂无,搞笑,暂无,暂无
成语故事,http://donghua.dmzj.com/donghua_info/4883.html,26,2013-01-01,5.0,OVA,0,暂无,亲子,乖乖网,暂无
成语寓言故事,http://donghua.dmzj.com/donghua_info/4885.html,1,2013-01-01,3,OVA,458,暂无,社会,暂无,暂无
经典成语故事,http://donghua.dmzj.com/donghua_info/4884.html,159,2013-01-01,5.0,TV,0,暂无,社会,暂无,暂无
哪吒传奇,http://donghua.dmzj.com/donghua_info/4887.html,52,2013-01-01,5.0,TV,2271,暂无,奇幻,中国国际电视总公司,张藜
疯狂小糖,http://donghua.dmzj.com/donghua_info/4742.html,52,2013-01-01,1.8,TV,4007,广东美术馆艺术培训中心,搞笑,咏声文化 / 深圳航都文化,暂无
宝宝故事会,http://donghua.dmzj.com/donghua_info/4897.html,36,2013-01-01,3,TV,0,暂无,亲子,暂无,暂无
中外名人成长故事,http://donghua.dmzj.com/donghua_info/4899.html,55,2013-01-01,3,TV,0,暂无,社会,暂无,暂无
智力数学大篷车,http://donghua.dmzj.com/donghua_info/4900.html,81,2013-01-01,3,TV,0,暂无,教育,暂无,暂无
幼学中庸详解,http://donghua.dmzj.com/donghua_info/4901.html,38,2013-01-01,3,TV,0,暂无,亲子,暂无,暂无
幼学声律启蒙,http://donghua.dmzj.com/donghua_info/4902.html,30,2013-01-01,3,TV,0,暂无,亲子,暂无,暂无
幼学三字经详解,http://donghua.dmzj.com/donghua_info/4903.html,18,2013-01-01,3,TV,0,暂无,亲子,暂无,暂无
幼学孟子,http://donghua.dmzj.com/donghua_info/4905.html,31,2013-01-01,3,TV,0,暂无,亲子,暂无,暂无
超级玛丽大冒险,http://donghua.dmzj.com/donghua_info/4906.html,13,2013-01-01,5.0,TV,0,暂无,其他,暂无,暂无
幼学千字文详解,http://donghua.dmzj.com/donghua_info/4904.html,30,2013-01-01,3,TV,0,暂无,亲子,暂无,暂无
幼学论语,http://donghua.dmzj.com/donghua_info/4907.html,18,2013-01-01,3,TV,0,暂无,亲子,暂无,暂无
幼学弟子规详解,http://donghua.dmzj.com/donghua_info/4908.html,61,2013-01-01,3,TV,0,暂无,亲子,暂无,暂无
幼学大学详解,http://donghua.dmzj.com/donghua_info/4909.html,19,2013-01-01,3,TV,0,暂无,亲子,暂无,暂无
幼学百家姓详解,http://donghua.dmzj.com/donghua_info/4910.html,29,2013-01-01,3,TV,0,暂无,亲子,暂无,暂无
英语过山车,http://donghua.dmzj.com/donghua_info/4912.html,82,2013-01-01,3,TV,0,暂无,教育,暂无,暂无
嘻哈学英语,http://donghua.dmzj.com/donghua_info/4913.html,49,2013-01-01,3,TV,0,暂无,教育,暂无,暂无
十天学会ABC,http://donghua.dmzj.com/donghua_info/4914.html,60,2013-01-01,3,TV,0,暂无,亲子,暂无,暂无
拼音快乐屋,http://donghua.dmzj.com/donghua_info/4915.html,80,2013-01-01,3,TV,0,暂无,亲子,暂无,暂无
旅游学英语,http://donghua.dmzj.com/donghua_info/4916.html,60,2013-01-01,3,TV,0,暂无,亲子,暂无,暂无
科学常识宝葫芦,http://donghua.dmzj.com/donghua_info/4917.html,80,2013-01-01,3,TV,0,暂无,亲子,暂无,暂无
经典童话故事,http://donghua.dmzj.com/donghua_info/4918.html,39,2013-01-01,3,TV,0,暂无,亲子,暂无,暂无
欢声笑语小天使,http://donghua.dmzj.com/donghua_info/4919.html,61,2013-01-01,3,TV,0,暂无,亲子,暂无,暂无
聪明宝宝学英语,http://donghua.dmzj.com/donghua_info/4920.html,49,2013-01-01,3,TV,0,暂无,亲子,暂无,暂无
肥版国家地理三部曲,http://donghua.dmzj.com/donghua_info/4928.html,3,2013-08-01,3,OVA,0,暂无,其他,暂无,暂无
寓言故事,http://donghua.dmzj.com/donghua_info/4929.html,30,2013-01-01,3,TV,0,暂无,亲子,暂无,暂无
午夜动物,http://donghua.dmzj.com/donghua_info/4934.html,0,2013-08-03,1.0,TV,0,暂无,搞笑,GONZO / 冲绳GONZO,暂无
圣龙奇兵大冒险,http://donghua.dmzj.com/donghua_info/2788.html,4,2013-06-10,2.8,剧场版,2476,暂无,冒险,深圳雨桥动漫,乔彧 / 马系海 / 何钜宇
宫河家的空腹,http://donghua.dmzj.com/donghua_info/3359.html,12,2013-04-29,4.8,TV,49674,美水镜,搞笑,Ordet・エンカレッジフィルムズ,山本宽
革神语,http://donghua.dmzj.com/donghua_info/3309.html,24,2013-04-08,4.1,TV,314715,渡濑悠宇,冒险,SATELIGHT,安田贤司
中国传媒大学动画与数字艺术学院10动画系联合作业动画合集,http://donghua.dmzj.com/donghua_info/4585.html,8,2013-06-13,3,OVA,993,暂无,社会,中国传媒大学,暂无
BOBO乐乐园,http://donghua.dmzj.com/donghua_info/4586.html,91,2013-07-03,3,TV,0,暂无,搞笑,北京后方国际影视文化,暂无
你,http://donghua.dmzj.com/donghua_info/4582.html,1,2013-07-01,4.5,OVA,8615,暂无,爱情,中国传媒大学,董楠翔 / 李彦君
极娃娃,http://donghua.dmzj.com/donghua_info/4589.html,1,2013-01-01,3,TV,53,暂无,搞笑,暂无,暂无
乐乐熊奇幻追踪,http://donghua.dmzj.com/donghua_info/4593.html,1,2013-06-29,3,剧场版,15,暂无,冒险,享弘数字影视,成宝钢
克鲁德一家,http://donghua.dmzj.com/donghua_info/3729.html,2,2013-03-22,4.8,剧场版,4909,暂无,搞笑,梦工厂动画,科克·德·米科 / 克里斯·桑德斯
痛哭的噩梦,http://donghua.dmzj.com/donghua_info/3447.html,5,2013-01-26,3.4,OVA,23822,暂无,冒险,niconico,ussy
Fate/Zero Cafe,http://donghua.dmzj.com/donghua_info/4602.html,1,2013-07-13,4.2,OVA,12752,ufotable,搞笑,ufotable,暂无
火焰山历险记,http://donghua.dmzj.com/donghua_info/4595.html,1,2013-07-19,3.0,剧场版,424,暂无,冒险,暂无,肖淮海
血型君,http://donghua.dmzj.com/donghua_info/3638.html,42,2013-04-07,4.4,TV,204907,Real Crazy Man,搞笑,Assez Finaud Fabric. /feel.,大山佳久
ARK9,http://donghua.dmzj.com/donghua_info/3529.html,4,2013-07-02,4.7,OVA,18424,安井健太郎 / 绪方刚志,科幻,Hoods Entertainment inc,板垣伸
清华美院动画专业2013毕业作品,http://donghua.dmzj.com/donghua_info/4611.html,9,2013-07-01,5.0,OVA,3644,暂无,社会,清华大学美术学院动画专业,暂无
起跑线寓言故事,http://donghua.dmzj.com/donghua_info/4614.html,32,2013-01-01,3,TV,780,暂无,亲子,起跑线,暂无
小公主苏菲亚剧场版,http://donghua.dmzj.com/donghua_info/4610.html,1,2013-06-05,4.3,剧场版,47384,暂无,奇幻,迪士尼,暂无
绝对防卫利维坦,http://donghua.dmzj.com/donghua_info/3620.html,41,2013-04-06,4.5,TV,141436,GREE,冒险,GONZO,八谷賢一
学生会的一己之见OVA,http://donghua.dmzj.com/donghua_info/4499.html,2,2013-07-05,4.9,OVA,53887,葵せきな、狗神煌,后宫,AIC,今泉賢一
美酒传奇,http://donghua.dmzj.com/donghua_info/4615.html,19,2013-01-01,3,TV,106,暂无,社会,中央电视台新科动漫频道,暂无
亲圪蛋,http://donghua.dmzj.com/donghua_info/4616.html,26,2013-01-01,3,TV,1433,暂无,其他,暂无,暂无
新春微动画贺卡,http://donghua.dmzj.com/donghua_info/4620.html,48,2013-01-01,3,OVA,1379,暂无,其他,暂无,暂无
黑匣子之体育系列,http://donghua.dmzj.com/donghua_info/4631.html,17,2013-01-01,5.0,TV,337,暂无,搞笑,暂无,陈廖宇
天有凡童,http://donghua.dmzj.com/donghua_info/4632.html,26,2013-01-01,3,TV,637,暂无,冒险,蓝火焰影视,暂无
快乐星猫5,http://donghua.dmzj.com/donghua_info/4552.html,26,2013-01-01,3.9,TV,5154,杨杰真,科幻,明日科技,麦人杰
牡丹精灵英格力士,http://donghua.dmzj.com/donghua_info/4658.html,30,2013-01-01,3,TV,423,暂无,搞笑,暂无,暂无
小熊维尼小小的幸福系列短片,http://donghua.dmzj.com/donghua_info/4663.html,10,2013-01-01,5.0,TV,0,暂无,搞笑,暂无,暂无
贝贝生活日记,http://donghua.dmzj.com/donghua_info/4641.html,54,2013-01-01,3,TV,2432,暂无,搞笑,暂无,高木淳
光之美少女 All Stars New Stage2 心之朋友,http://donghua.dmzj.com/donghua_info/3438.html,5,2013-03-16,4.5,剧场版,18924,東堂いづみ,奇幻,東映アニメーション,小川孝治
宠物小精灵超梦觉醒序章,http://donghua.dmzj.com/donghua_info/4488.html,3,2013-07-13,4.7,剧场版,63281,"田尻智,杉森建,増田顺一",冒险,暂无,暂无
抢狮头,http://donghua.dmzj.com/donghua_info/4688.html,1,2013-01-01,5.0,OVA,59,暂无,社会,暂无,段雯铠 马维佳
保国寺系列动画之竹林七贤,http://donghua.dmzj.com/donghua_info/4687.html,1,2013-01-01,3,OVA,371,暂无,社会,暂无,暂无
Go!Go!家电男子,http://donghua.dmzj.com/donghua_info/4502.html,5,2013-07-08,2.0,TV,2917,暂无,搞笑,DLE,暂无
麻绳小姐和罐头先生,http://donghua.dmzj.com/donghua_info/4694.html,1,2013-01-01,3,OVA,283,暂无,爱情,中国传媒大学,堵缨涵 陈然
小本本大战记,http://donghua.dmzj.com/donghua_info/4695.html,1,2013-01-01,3,OVA,48,暂无,搞笑,中国传媒大学,王旭龙 / 谢筱禹
父亲,http://donghua.dmzj.com/donghua_info/4696.html,1,2013-01-01,3.0,OVA,19,暂无,社会,暂无,韦兴引
戏,http://donghua.dmzj.com/donghua_info/4697.html,1,2013-01-01,5.0,OVA,6,暂无,社会,暂无,崔蕴鹏
狂犬记,http://donghua.dmzj.com/donghua_info/4698.html,1,2013-01-01,3,OVA,157,暂无,搞笑,暂无,王陟人
Dangken and Liya,http://donghua.dmzj.com/donghua_info/4700.html,1,2013-01-01,3,OVA,15,暂无,冒险,暂无,暂无
玩具城历险记,http://donghua.dmzj.com/donghua_info/4699.html,1,2013-01-01,3,OVA,82,暂无,科幻,暂无,暂无
进化Evolution,http://donghua.dmzj.com/donghua_info/4701.html,1,2013-01-01,5.0,OVA,208,暂无,冒险,暂无,暂无
猪之歌,http://donghua.dmzj.com/donghua_info/4702.html,1,2013-01-01,3,OVA,96,暂无,其他,暂无,暂无
海洋的命运,http://donghua.dmzj.com/donghua_info/4703.html,1,2013-01-01,3,OVA,448,暂无,其他,暂无,暂无
神奇保姆,http://donghua.dmzj.com/donghua_info/4704.html,1,2013-01-01,3,OVA,230,暂无,其他,暂无,暂无
猫和老鼠谁将被埋葬,http://donghua.dmzj.com/donghua_info/4706.html,1,2013-01-01,1.0,OVA,300,暂无,悬疑,暂无,暂无
哆咪减肥记,http://donghua.dmzj.com/donghua_info/4705.html,1,2013-01-01,3,OVA,36,暂无,搞笑,暂无,暂无
小虎,http://donghua.dmzj.com/donghua_info/4707.html,1,2013-01-01,5.0,OVA,87,暂无,社会,暂无,暂无
正义联盟：闪点悖论,http://donghua.dmzj.com/donghua_info/4708.html,3,2013-07-30,4.6,剧场版,56372,DC Comics,冒险,暂无,Jay Oliva
黄河协奏曲,http://donghua.dmzj.com/donghua_info/4709.html,1,2013-01-01,3,OVA,13,暂无,社会,暂无,伍燕
游戏王,http://donghua.dmzj.com/donghua_info/1282.html,226,2000-04-18,4.8,TV,2724774,高橋和希,竞技,スタジオぎゃろっぷ,杉島邦久
飞出个未来第三季,http://donghua.dmzj.com/donghua_info/2455.html,22,2000-02-14,3.0,TV,23456,Matt Groening,搞笑,暂无,暂无
烽火后的曙光,http://donghua.dmzj.com/donghua_info/3468.html,1,2000-01-01,3,剧场版,411,海老名香叶子,战争,暂无,暂无
我为歌狂,http://donghua.dmzj.com/donghua_info/3351.html,52,2000-01-01,4.8,TV,0,暂无,爱情,上海美术电影制片厂,胡依红
最游记,http://donghua.dmzj.com/donghua_info/1151.html,54,2000-04-04,4.8,TV,125695,峰倉かずや,耽美,テレビ東京、電通、ぴえろ,伊達勇登 
海贼王 剧场版,http://donghua.dmzj.com/donghua_info/352.html,24,2000-01-01,4.4,剧场版,1292110,尾田栄一郎,热血,東映アニメーション,暂无
义侠巴莱,http://donghua.dmzj.com/donghua_info/4135.html,52,2000-01-01,3,TV,844,暂无,冒险,暂无,暂无
铁鼻子,http://donghua.dmzj.com/donghua_info/4095.html,52,2000-01-01,1.0,TV,543,暂无,冒险,暂无,暂无
辛普森一家第十二季,http://donghua.dmzj.com/donghua_info/4053.html,21,2000-09-01,5.0,TV,25520,马特·格勒宁,搞笑,美国福克斯广播公司,Matthew Nastuk
米老鼠群星会国语版,http://donghua.dmzj.com/donghua_info/4311.html,52,2000-01-01,3,TV,4646,暂无,搞笑,暂无,暂无
米老鼠群星会原声版,http://donghua.dmzj.com/donghua_info/4312.html,52,2000-01-01,3,TV,0,暂无,搞笑,暂无,暂无
家庭教师reborn OVA,http://donghua.dmzj.com/donghua_info/4574.html,1,2000-01-01,4.6,OVA,20254,天野明,搞笑,アートランド,今泉賢一
成龙历险记,http://donghua.dmzj.com/donghua_info/4652.html,95,2000-09-09,4.1,TV,36491,龙之宝工作室,搞笑,美国索尼哥伦比亚影视,暂无
百变小樱OVA知世的活跃日记,http://donghua.dmzj.com/donghua_info/4989.html,3,2000-07-15,5.0,OVA,10235,CLAMP,奇幻,マッドハウス,浅香守生
犬夜叉国语版,http://donghua.dmzj.com/donghua_info/4863.html,167,2000-10-16,5.0,TV,0,高橋留美子,冒险,サンライズ,池田成、青木康直
游戏王DUEL MONSTERS,http://donghua.dmzj.com/donghua_info/5123.html,224,2000-04-18,4.6,TV,0,高橋和希,热血,暂无,衫岛梆久
第一神拳国语版,http://donghua.dmzj.com/donghua_info/5282.html,75,2000-10-01,2.4,TV,0,森川ジョージ,竞技,マッドハウス,西村聡
乐比悠悠1,http://donghua.dmzj.com/donghua_info/4877.html,52,2000-01-01,3,TV,664,暂无,亲子,暂无,暂无
歌牛-辛伽都之旅,http://donghua.dmzj.com/donghua_info/5621.html,1,2000,3,剧场版,12,暂无,冒险,暂无,暂无
歌牛之金牛钟,http://donghua.dmzj.com/donghua_info/5625.html,1,2000-01-01,3,剧场版,11,暂无,冒险,暂无,暂无
亮亮看海,http://donghua.dmzj.com/donghua_info/5939.html,1,2000-01-01,5.0,OVA,137,暂无,奇幻,中央电视台,史书才
咕噜咕噜魔法阵2粤语版,http://donghua.dmzj.com/donghua_info/5674.html,38,2000-04-04,5.0,TV,0,衛藤ヒロユキ,奇幻,日本アニメーション,高木淳
小球人勇闯世界,http://donghua.dmzj.com/donghua_info/5650.html,2,2000-01-01,3,剧场版,0,暂无,冒险,暂无,暂无
米菲兔,http://donghua.dmzj.com/donghua_info/5952.html,52,2000-01-01,3,TV,0,暂无,亲子,暂无,暂无
哈姆太郎国语版,http://donghua.dmzj.com/donghua_info/6109.html,300,2000-07-07,3,TV,19954,河井リツ子,搞笑,トムス・エンタテインメント、東京ムービー事業本部,鍋島修
樱花大战国语版,http://donghua.dmzj.com/donghua_info/6750.html,24,2000-04-08,3.7,TV,0,広井王子,后宫,マッドハウス,中村隆太郎
天线宝宝第四季英文版,http://donghua.dmzj.com/donghua_info/6702.html,10,2000,3,TV,0,暂无,亲子,Ragdoll / BBC,Vic Finch/David Hiller
人造人间,http://donghua.dmzj.com/donghua_info/6860.html,15,2000,3.7,TV,10208,石森章太郎,科幻,Radix Studio OX,冈村天斋
圣诞历险,http://donghua.dmzj.com/donghua_info/6959.html,1,2000,3,剧场版,36,暂无,冒险,暂无,martin grebing
Daria拽妹黛薇儿电影版,http://donghua.dmzj.com/donghua_info/7212.html,0,2000-08-27,5.0,剧场版,0,暂无,搞笑,mtv.com,Karen Disher / Guy Moore
银装骑攻队,http://donghua.dmzj.com/donghua_info/7430.html,24,2000-04-04,5.0,TV,0,PLUM、大张正己、浅井健吾、石田敦子,科幻,プラム,大张正己
X战警:进化,http://donghua.dmzj.com/donghua_info/7374.html,13,2000-11,1.0,TV,27457,Marvel,冒险,惊奇公司,Steven E. Gordon
火柴人功夫动画,http://donghua.dmzj.com/donghua_info/8471.html,22,2000,5.0,短片同人,0,暂无,动作,暂无,暂无
静电侠,http://donghua.dmzj.com/donghua_info/7978.html,52,2000,3,TV,6994,DC Comics,科幻,暂无,暂无
恶搞之家第三季,http://donghua.dmzj.com/donghua_info/7731.html,21,2000,5.0,TV,18901,暂无,搞笑,暂无,塞思·麦克法兰
巴斯光年,http://donghua.dmzj.com/donghua_info/8751.html,1,2000-08-08,3,剧场版,4446,暂无,科幻,Walt Disney Television Animation,Tad Stones
袖珍女仆小梅,http://donghua.dmzj.com/donghua_info/1019.html,13,2000-07-26,4.8,TV,143758,暂无,搞笑,TNK,木村真一郎
看见风的少年,http://donghua.dmzj.com/donghua_info/8813.html,1,2000,3.3,剧场版,2376,暂无,冒险,Brains Base,大森一树 Kazuki Omori
小美人鱼2：重返大海,http://donghua.dmzj.com/donghua_info/4392.html,2,2000-08-31,3,剧场版,31620,安徒生,爱情,迪斯尼,Jim Kammerud
小鸡快跑,http://donghua.dmzj.com/donghua_info/1950.html,2,2000-06-21,5.0,剧场版,3575,暂无,搞笑,梦工厂,尼克·帕克
蒙面猫侠,http://donghua.dmzj.com/donghua_info/6511.html,82,2000-02-06,3.7,TV,12783,柳濑嵩,冒险,暂无,暂无
鸭子侦探,http://donghua.dmzj.com/donghua_info/8948.html,26,2000-01-01,5.0,TV,0,暂无,冒险,上海美术电影制片厂、加拿大CINAR动画公司,导演: 徐坚平 / 彭戈 / 陈玉清 / 陈令长
皇帝的新衣,http://donghua.dmzj.com/donghua_info/8960.html,1,2000,3,剧场版,172,暂无,童话,暂无,Roz Phillips
乐比悠悠之动物和自然,http://donghua.dmzj.com/donghua_info/9592.html,52,2000,3,TV,0,暂无,亲子,暂无,暂无
乐比悠悠教育系列1,http://donghua.dmzj.com/donghua_info/4873.html,104,2000-01-01,3,OVA,2182,暂无,亲子,暂无,暂无
Daria拽妹黛薇儿第四季,http://donghua.dmzj.com/donghua_info/9044.html,13,2000,3.0,TV,8299,暂无,搞笑,mtv.com,Karen Disher / Guy Moore / Tony Kluck
龙RYO,http://donghua.dmzj.com/donghua_info/3728.html,3,2013-03-02,4.4,OVA,13992,暂无,社会,GONZO,千明孝一
绿林大冒险,http://donghua.dmzj.com/donghua_info/3741.html,1,2013-01-19,4.3,剧场版,653,暂无,冒险,河马电影 / 上海视金石动画,(小)徐克
GJ部,http://donghua.dmzj.com/donghua_info/2703.html,15,2013-01-09,4.7,TV,587506,新木伸,搞笑,動画工房,藤原佳幸
琴浦桑,http://donghua.dmzj.com/donghua_info/2785.html,26,2013-01-10,4.9,TV,243232,江之木津,爱情,AIC Classic,太田雅彦
波鲁鲁冰雪大冒险,http://donghua.dmzj.com/donghua_info/3740.html,4,2013-01-24,4.0,剧场版,1025,暂无,冒险,中国动漫集团 / 中娱文化 / 中国电影 / 韩国OCON,朴英均
锁锁美同学＠提不起劲,http://donghua.dmzj.com/donghua_info/2559.html,18,2013-01-10,4.3,TV,215967,日日日,搞笑,SHAFT,新房昭之
地狱幼稚园,http://donghua.dmzj.com/donghua_info/3288.html,12,2013-01-08,2.7,TV,27439,杉山 / イラスト・ストーリーボード : 大塚リンタロウ,搞笑,カスガソフト,暂无
VividRed Operation,http://donghua.dmzj.com/donghua_info/2673.html,22,2013-01-10,4.4,TV,181241,吉野弘幸·森田繁·冈村天斎,冒险,A-1 Pictures,高村和宏
燃烧佛像人类,http://donghua.dmzj.com/donghua_info/3474.html,2,2013-05-18,2.8,TV,1923,安齋レオ,奇幻,暂无,宇治茶
乐高战队 动物战士的传说,http://donghua.dmzj.com/donghua_info/3709.html,2,2013-03-28,3.6,TV,2834,レゴ,冒险,ダックス・プロダクション,暂无
天保水浒传NEO,http://donghua.dmzj.com/donghua_info/3473.html,6,2013-03-10,3.1,TV,15917,天保水滸伝,社会,勝鬨スタジオ,暂无
gdgd妖精s二季,http://donghua.dmzj.com/donghua_info/2916.html,18,2013-01-09,2.9,TV,4825,暂无,搞笑,暂无,菅原そうた
八犬传东方八犬异闻,http://donghua.dmzj.com/donghua_info/2518.html,18,2013-01-05,4.7,TV,247503,あべ美幸,耽美,スタジオディーン,山崎理
间谍亚契第四季,http://donghua.dmzj.com/donghua_info/3470.html,12,2013-01-17,2.3,TV,30218,暂无,搞笑,FX,Adam Reed / Matt Thompson
AKB0048 第二季,http://donghua.dmzj.com/donghua_info/2710.html,17,2013-01-05,4.7,TV,119120,秋元康 河森正治,科幻,サテライト,平池芳正
魔王勇者,http://donghua.dmzj.com/donghua_info/2691.html,21,2013-01-04,4.7,TV,850557,橙乃ままれ　,冒险,アームス（Arms）,高桥丈夫
美食的俘虏&海贼王&龙珠Z 超联合SP,http://donghua.dmzj.com/donghua_info/3777.html,3,2013-04-07,3.8,TV,124644,"岛袋光年,尾田荣一郎,鸟山明",热血,暂无,暂无
乐高蝙蝠侠大电影：DC英雄集结,http://donghua.dmzj.com/donghua_info/3787.html,1,2013-05-21,3.8,剧场版,11443,DC Comics,冒险,Traveller,Ames Kirshen
漫研部AIMAIMI,http://donghua.dmzj.com/donghua_info/3040.html,17,2013-01-03,3.4,TV,59446,ちょぼらうにょぽみ,搞笑,SEVEN,いまざき いつき
我女友与青梅竹马的惨烈修罗场,http://donghua.dmzj.com/donghua_info/2705.html,26,2013-01-05,4.8,TV,2427093,裕時悠示,搞笑,A-1 Pictures,龟井干太
牡丹仙子之瑞春花开,http://donghua.dmzj.com/donghua_info/3827.html,1,2013-01-01,3,剧场版,10992,暂无,冒险,深圳世为动漫,徐志坚
洛克王国2圣龙的心愿,http://donghua.dmzj.com/donghua_info/3813.html,1,2013-01-31,1.5,剧场版,2473,暂无,奇幻,腾讯、优扬传媒、炫动卡通,于胜军
钢铁侠：崛起的机械病毒,http://donghua.dmzj.com/donghua_info/2917.html,6,2013-04-16,3.7,剧场版,25961,marvel,冒险,MADHOUSE,滨崎博嗣
牡丹仙子搞笑短片,http://donghua.dmzj.com/donghua_info/3828.html,3,2013-01-01,3,OVA,236,暂无,搞笑,深圳世为动漫,暂无
2013中国动漫春节联欢晚会,http://donghua.dmzj.com/donghua_info/3915.html,16,2013-01-01,3,OVA,157,暂无,其他,中娱文化,李一犁
魔神加隆,http://donghua.dmzj.com/donghua_info/3923.html,0,2013-04-23,3.5,OVA,0,手冢治虫,战争,大阪艺术大学、手冢工作室,吉川惣司
舞蹈精灵clinoppe,http://donghua.dmzj.com/donghua_info/3710.html,2,2013-04-01,5.0,TV,628,グリー,搞笑,暂无,暂无
龙珠停格动画,http://donghua.dmzj.com/donghua_info/3925.html,2,2013-02-06,5.0,OVA,9630,鸟山明,热血,@Counter656,@Counter656
恋旅～True Tours Nanto～,http://donghua.dmzj.com/donghua_info/3581.html,10,2013-04-28,4.9,OVA,86672,冈田麿里,爱情,P.A.WORKS,西村纯二
金猴奖获奖动画作品,http://donghua.dmzj.com/donghua_info/3958.html,13,2013-01-01,1.9,OVA,7193,暂无,社会,暂无,暂无
精灵高中第六季,http://donghua.dmzj.com/donghua_info/3976.html,30,2013-01-01,3.0,TV,1575,暂无,奇幻,暂无,暂无
巧克力小狗,http://donghua.dmzj.com/donghua_info/3358.html,1,2013-05-01,4.7,OVA,3187,武内梢,爱情,J.C.STAFF,今千秋
超人:挣脱束缚,http://donghua.dmzj.com/donghua_info/3960.html,5,2013-05-07,2.7,剧场版,16030,暂无,科幻,DC Entertainment / 华纳家庭视频公司,詹姆斯·塔克
开心宝贝之古灵星历险记,http://donghua.dmzj.com/donghua_info/4067.html,52,2013-04-01,3.7,TV,14062,暂无,搞笑,广东明星创意动画 / 黄伟明动画设计,黄伟明
小胖妞微电影,http://donghua.dmzj.com/donghua_info/4056.html,2,2013-05-07,3.7,TV,1796,何伟锋,爱情,暂无,何伟锋
开心宝贝大电影开心超人,http://donghua.dmzj.com/donghua_info/4070.html,1,2013-06-28,3,剧场版,3990,暂无,搞笑,广东明星创意动画 / 黄伟明动画设计,黄伟明
Maker vs Marker,http://donghua.dmzj.com/donghua_info/4113.html,1,2013-05-01,4.9,OVA,3831,Jonny Lawrence,热血,暂无,Jonny Lawrence
神兽金刚2天神地兽,http://donghua.dmzj.com/donghua_info/4078.html,52,2013-01-10,3.0,TV,37677,暂无,科幻,广州市达力传媒,黄贻青 / 符来忠
哈利波特二次元萌化版,http://donghua.dmzj.com/donghua_info/4183.html,1,2013-05-06,4.8,OVA,20172,J·K·罗琳,搞笑,暂无,暂无
奇客和冲的动画大电影,http://donghua.dmzj.com/donghua_info/4111.html,2,2013-03-18,5.0,剧场版,677,暂无,搞笑,Big Vision Entertainment,暂无
天使的水果糖,http://donghua.dmzj.com/donghua_info/3284.html,3,2013-05-12,4.7,TV,7963,中嶋ちずな,百合,AIC FRONTIER,伊藤浩二
直球表题,http://donghua.dmzj.com/donghua_info/3485.html,14,2013-02-06,3.0,TV,20882,暂无,机战,暂无,cort
荒魂传说OJ,http://donghua.dmzj.com/donghua_info/4199.html,1,2013-05-13,2.8,OVA,4683,荒桑,搞笑,暂无,荒桑
甜甜圈猫,http://donghua.dmzj.com/donghua_info/4252.html,0,2013-06-01,5.0,OVA,0,Yusuke Kozaki(コザキユースケ),搞笑,GATHERING,まんきゅう
逃离行星地球,http://donghua.dmzj.com/donghua_info/3163.html,3,2013-02-14,3.4,剧场版,3844,暂无,搞笑,Rainmaker Entertainment,托尼·里奇
开普勒计划,http://donghua.dmzj.com/donghua_info/4247.html,2,2013-05-16,4.4,OVA,18632,暂无,科幻,广州美术学院数码娱乐设计,暂无
蝙蝠侠传奇第二季,http://donghua.dmzj.com/donghua_info/2951.html,13,2005-05-14,4.0,TV,65213,DC comic,冒险,暂无,暂无
机器鸡第三季,http://donghua.dmzj.com/donghua_info/3262.html,17,2005-02-20,3,TV,17295,暂无,搞笑,暂无,Chris Finnegan
魔女的考验,http://donghua.dmzj.com/donghua_info/3446.html,52,2005-07-02,4.2,TV,0,安野梦洋子,爱情,テレビ東京、マーベラスエンターテイメント,安野梦洋子
冲锋号,http://donghua.dmzj.com/donghua_info/4200.html,1,2013-05-24,1.9,剧场版,1058,暂无,冒险,蓝猫动漫传媒 / 宏梦卡通,贺梦凡
BOBO&TOTO;,http://donghua.dmzj.com/donghua_info/3244.html,18,2005-01-01,5.0,OVA,1583,暂无,搞笑,b&t studio,暂无
池塘王子,http://donghua.dmzj.com/donghua_info/3829.html,78,2005-01-01,5.0,TV,289,暂无,搞笑,福州新月安高数码动画,陈诗莲
蝙蝠侠传奇第三季,http://donghua.dmzj.com/donghua_info/3041.html,13,2005-12-01,3.9,TV,56605,DC Comics,冒险,暂无,暂无
变形金刚之塞伯坦传奇国语版,http://donghua.dmzj.com/donghua_info/3870.html,51,2005-01-08,3,TV,0,暂无,机战,孩之宝,暂无
